Year,publications_count,review_publications_count,Term,general_publication,norm_publications_count,norm_review_publications_count
1986,16.0,0.0,Closed ecological systems,82999.0,19.277340690851698,0.0
1987,31.0,0.0,Closed ecological systems,86514.0,35.832350833391125,0.0
1988,27.0,1.0,Closed ecological systems,93174.0,28.978041084422692,1.0732607809045442
1989,48.0,0.0,Closed ecological systems,100244.0,47.8831650772116,0.0
1990,26.0,0.0,Closed ecological systems,105519.0,24.640112207280204,0.0
1991,42.0,1.0,Closed ecological systems,105693.0,39.7377309755613,0.9461364517990785
1992,60.0,0.0,Closed ecological systems,106730.0,56.216621381055,0.0
1993,17.0,0.0,Closed ecological systems,108658.0,15.645419573340206,0.0
1994,80.0,0.0,Closed ecological systems,111832.0,71.53587524143359,0.0
1995,36.0,1.0,Closed ecological systems,115112.0,31.273889776912917,0.8687191604698034
1996,92.0,0.0,Closed ecological systems,115939.0,79.35207307290904,0.0
1997,73.0,0.0,Closed ecological systems,117129.0,62.32444569662509,0.0
1998,93.0,0.0,Closed ecological systems,119923.0,77.54976109670372,0.0
1999,67.0,0.0,Closed ecological systems,122451.0,54.71576385656303,0.0
2000,54.0,0.0,Closed ecological systems,130806.0,41.282509976606576,0.0
2001,52.0,1.0,Closed ecological systems,138691.0,37.49342062570751,0.7210273197251443
2002,47.0,0.0,Closed ecological systems,146196.0,32.14862239732961,0.0
2003,82.0,0.0,Closed ecological systems,154765.0,52.98355571350112,0.0
2004,42.0,0.0,Closed ecological systems,160137.0,26.22754266659173,0.0
2005,55.0,0.0,Closed ecological systems,170885.0,32.1853878339234,0.0
2006,24.0,1.0,Closed ecological systems,180671.0,13.283814225858052,0.5534922594107521
2007,15.0,0.0,Closed ecological systems,188551.0,7.955407290335241,0.0
2008,16.0,1.0,Closed ecological systems,196269.0,8.152076996367231,0.509504812272952
2009,19.0,0.0,Closed ecological systems,203017.0,9.358822167601728,0.0
2010,16.0,0.0,Closed ecological systems,216728.0,7.382525561994758,0.0
2011,19.0,0.0,Closed ecological systems,232342.0,8.177600261683208,0.0
2012,27.0,0.0,Closed ecological systems,241762.0,11.168008206417882,0.0
2013,16.0,0.0,Closed ecological systems,248897.0,6.428361932847723,0.0
2014,20.0,0.0,Closed ecological systems,254553.0,7.856909955883451,0.0
2015,23.0,0.0,Closed ecological systems,259568.0,8.860876533316896,0.0
2016,16.0,0.0,Closed ecological systems,256486.0,6.238157248348838,0.0
2017,16.0,0.0,Closed ecological systems,258814.0,6.182045793504216,0.0
2018,26.0,0.0,Closed ecological systems,265322.0,9.799413542789516,0.0
2019,31.0,0.0,Closed ecological systems,270751.0,11.449634535052502,0.0
2020,29.0,0.0,Closed ecological systems,276851.0,10.474948618571,0.0
2021,27.0,1.0,Closed ecological systems,267283.0,10.101652555531029,0.3741352798344825
2022,20.0,0.0,Closed ecological systems,245193.0,8.1568397140212,0.0
1998,1.0,0.0,Compositionally complex materials,119923.0,0.8338683988892874,0.0
2000,1.0,0.0,Compositionally complex materials,130806.0,0.7644909254927144,0.0
2001,1.0,0.0,Compositionally complex materials,138691.0,0.7210273197251443,0.0
2002,1.0,0.0,Compositionally complex materials,146196.0,0.6840132424963747,0.0
2003,3.0,0.0,Compositionally complex materials,154765.0,1.9384227700061385,0.0
2004,2.0,0.0,Compositionally complex materials,160137.0,1.2489306031710348,0.0
2005,1.0,0.0,Compositionally complex materials,170885.0,0.5851888697076981,0.0
2006,1.0,0.0,Compositionally complex materials,180671.0,0.5534922594107521,0.0
2007,5.0,0.0,Compositionally complex materials,188551.0,2.651802430111747,0.0
2008,4.0,0.0,Compositionally complex materials,196269.0,2.038019249091808,0.0
2009,6.0,0.0,Compositionally complex materials,203017.0,2.955417526611072,0.0
2010,2.0,0.0,Compositionally complex materials,216728.0,0.9228156952493447,0.0
2011,5.0,0.0,Compositionally complex materials,232342.0,2.152000068864002,0.0
2012,4.0,0.0,Compositionally complex materials,241762.0,1.6545197342841305,0.0
2013,3.0,0.0,Compositionally complex materials,248897.0,1.2053178624089482,0.0
2014,3.0,1.0,Compositionally complex materials,254553.0,1.1785364933825178,0.39284549779417255
2015,9.0,0.0,Compositionally complex materials,259568.0,3.4672995130370463,0.0
2016,9.0,0.0,Compositionally complex materials,256486.0,3.508963452196221,0.0
2017,10.0,0.0,Compositionally complex materials,258814.0,3.8637786209401344,0.0
2018,17.0,1.0,Compositionally complex materials,265322.0,6.407308854900837,0.3769005208765199
2019,17.0,0.0,Compositionally complex materials,270751.0,6.278831841802986,0.0
2020,22.0,0.0,Compositionally complex materials,276851.0,7.946512745122828,0.0
2021,20.0,0.0,Compositionally complex materials,267283.0,7.482705596689652,0.0
2022,26.0,0.0,Compositionally complex materials,245193.0,10.60389162822756,0.0
1993,1.0,0.0,metabolome,108658.0,0.9203187984317769,0.0
1998,1.0,0.0,metabolome,119923.0,0.8338683988892874,0.0
1999,1.0,0.0,metabolome,122451.0,0.8166531918890005,0.0
2000,8.0,0.0,metabolome,130806.0,6.115927403941715,0.0
2001,13.0,0.0,metabolome,138691.0,9.373355156426877,0.0
2002,43.0,1.0,metabolome,146196.0,29.412569427344117,0.6840132424963747
2003,88.0,1.0,metabolome,154765.0,56.860401253513395,0.6461409233353794
2004,139.0,4.0,metabolome,160137.0,86.80067692038692,2.4978612063420695
2005,211.0,5.0,metabolome,170885.0,123.4748515083243,2.925944348538491
2006,289.0,5.0,metabolome,180671.0,159.95926296970737,2.7674612970537606
2007,461.0,9.0,metabolome,188551.0,244.4961840563031,4.773244374201145
2008,697.0,8.0,metabolome,196269.0,355.1248541542475,4.076038498183616
2009,1164.0,12.0,metabolome,203017.0,573.351000162548,5.910835053222144
2010,1437.0,12.0,metabolome,216728.0,663.0430770366543,5.536894171496069
2011,1804.0,20.0,metabolome,232342.0,776.441624846132,8.608000275456009
2012,2396.0,29.0,metabolome,241762.0,991.0573208361943,11.995268073559947
2013,2675.0,30.0,metabolome,248897.0,1074.741760647979,12.053178624089483
2014,3453.0,38.0,metabolome,254553.0,1356.4955038832777,14.928128916178554
2015,4051.0,64.0,metabolome,259568.0,1560.6700363681193,24.656352092707888
2016,4866.0,48.0,metabolome,256486.0,1897.1795731540903,18.714471745046513
2017,5479.0,58.0,metabolome,258814.0,2116.9643064130996,22.409916001452782
2018,6401.0,90.0,metabolome,265322.0,2412.5402341306035,33.921046878886784
2019,7872.0,79.0,metabolome,270751.0,2907.4684858042997,29.17810091190799
2020,9512.0,125.0,metabolome,276851.0,3435.7831468912877,45.1506405972888
2021,11439.0,125.0,metabolome,267283.0,4279.733466026646,46.76690997931032
2022,12783.0,130.0,metabolome,245193.0,5213.44410321665,53.019458141137804
1951,156.0,0.0,vitamin D,2981.0,5233.1432405233145,0.0
1952,110.0,0.0,vitamin D,6698.0,1642.281277993431,0.0
1953,113.0,0.0,vitamin D,8102.0,1394.7173537398173,0.0
1954,102.0,0.0,vitamin D,8413.0,1212.4093664566742,0.0
1955,117.0,0.0,vitamin D,9064.0,1290.8208296557812,0.0
1956,86.0,0.0,vitamin D,9465.0,908.6106708927629,0.0
1957,106.0,0.0,vitamin D,10057.0,1053.9922442080144,0.0
1958,118.0,0.0,vitamin D,9778.0,1206.7907547555737,0.0
1959,89.0,0.0,vitamin D,10378.0,857.5833493929466,0.0
1960,66.0,0.0,vitamin D,11378.0,580.0667955703991,0.0
1961,86.0,0.0,vitamin D,12059.0,713.1602952151919,0.0
1962,112.0,0.0,vitamin D,8209.0,1364.3561944207577,0.0
1963,226.0,0.0,vitamin D,6379.0,3542.875058786644,0.0
1964,347.0,0.0,vitamin D,15246.0,2276.006821461367,0.0
1965,239.0,0.0,vitamin D,20298.0,1177.45590698591,0.0
1966,264.0,0.0,vitamin D,27006.0,977.5605421017552,0.0
1967,303.0,0.0,vitamin D,32598.0,929.5048775998528,0.0
1968,324.0,0.0,vitamin D,36388.0,890.4034297020996,0.0
1969,406.0,0.0,vitamin D,39956.0,1016.1177295024528,0.0
1970,381.0,0.0,vitamin D,42052.0,906.0211167126415,0.0
1971,384.0,0.0,vitamin D,45217.0,849.2381184067938,0.0
1972,444.0,0.0,vitamin D,48950.0,907.0480081716038,0.0
1973,455.0,0.0,vitamin D,52179.0,871.9983134977674,0.0
1974,533.0,0.0,vitamin D,55868.0,954.0345099162311,0.0
1975,481.0,2.0,vitamin D,56626.0,849.4331225938614,3.531946455691732
1976,532.0,1.0,vitamin D,56882.0,935.2695052916565,1.7580253858865722
1977,686.0,1.0,vitamin D,57988.0,1183.0033800096573,1.7244947230461474
1978,622.0,0.0,vitamin D,60713.0,1024.4922833660007,0.0
1979,678.0,0.0,vitamin D,64078.0,1058.0854583476387,0.0
1980,774.0,1.0,vitamin D,65542.0,1180.9221567849622,1.525739220652406
1981,714.0,2.0,vitamin D,67283.0,1061.1893048764175,2.97251906127848
1982,751.0,3.0,vitamin D,71950.0,1043.780403057679,4.169562195969423
1983,746.0,1.0,vitamin D,75288.0,990.8617575177983,1.3282329189246627
1984,857.0,2.0,vitamin D,78182.0,1096.1602414878105,2.558133585735847
1985,894.0,2.0,vitamin D,80753.0,1107.0796131413074,2.476688172575632
1986,970.0,6.0,vitamin D,82999.0,1168.6887793828841,7.229002759069386
1987,849.0,4.0,vitamin D,86514.0,981.3440599209376,4.623529139792403
1988,855.0,4.0,vitamin D,93174.0,917.6379676733853,4.293043123618177
1989,906.0,7.0,vitamin D,100244.0,903.794740832369,6.982961573760026
1990,959.0,7.0,vitamin D,105519.0,908.8410617992968,6.6338763634985165
1991,956.0,5.0,vitamin D,105693.0,904.5064479199191,4.730682258995392
1992,955.0,9.0,vitamin D,106730.0,894.7812236484586,8.43249320715825
1993,994.0,8.0,vitamin D,108658.0,914.7968856411861,7.362550387454215
1994,1024.0,6.0,vitamin D,111832.0,915.6592030903498,5.3651906431075185
1995,1030.0,13.0,vitamin D,115112.0,894.7807352838973,11.293349086107442
1996,1085.0,8.0,vitamin D,115939.0,935.8369487402857,6.90018026720948
1997,1084.0,15.0,vitamin D,117129.0,925.475330618378,12.80639295136132
1998,1096.0,17.0,vitamin D,119923.0,913.9197651826589,14.175762781117884
1999,1218.0,20.0,vitamin D,122451.0,994.6835877208026,16.33306383778001
2000,1281.0,23.0,vitamin D,130806.0,979.3128755561672,17.58329128633243
2001,1220.0,17.0,vitamin D,138691.0,879.6533300646762,12.257464435327453
2002,1335.0,29.0,vitamin D,146196.0,913.1576787326602,19.836384032394868
2003,1504.0,31.0,vitamin D,154765.0,971.7959486964106,20.030368623396765
2004,1591.0,30.0,vitamin D,160137.0,993.5242948225582,18.733959047565524
2005,1803.0,44.0,vitamin D,170885.0,1055.0955320829798,25.74831026713872
2006,1956.0,51.0,vitamin D,180671.0,1082.6308594074312,28.22810522994836
2007,2082.0,46.0,vitamin D,188551.0,1104.2105318985314,24.396582357028073
2008,2263.0,56.0,vitamin D,196269.0,1153.0093901736902,28.53226948728531
2009,2591.0,53.0,vitamin D,203017.0,1276.2478019082146,26.106188151731132
2010,3190.0,82.0,vitamin D,216728.0,1471.891033922705,37.83544350522313
2011,3736.0,95.0,vitamin D,232342.0,1607.9744514551824,40.888001308416044
2012,4270.0,96.0,vitamin D,241762.0,1766.1998163483092,39.708473622819135
2013,4560.0,113.0,vitamin D,248897.0,1832.0831508616013,45.40030615073705
2014,4739.0,122.0,vitamin D,254553.0,1861.6948140465834,47.92715073088905
2015,4958.0,113.0,vitamin D,259568.0,1910.0967761819638,43.53387166368736
2016,4986.0,107.0,vitamin D,256486.0,1943.9657525167065,41.71767659833285
2017,5164.0,123.0,vitamin D,258814.0,1995.2552798534855,47.524477037563656
2018,5100.0,105.0,vitamin D,265322.0,1922.192656470251,39.57455469203458
2019,5148.0,110.0,vitamin D,270751.0,1901.3780189177512,40.62773544696049
2020,5740.0,146.0,vitamin D,276851.0,2073.3174162275013,52.73594821763331
2021,6009.0,119.0,vitamin D,267283.0,2248.1788965254054,44.522098300303426
2022,5607.0,124.0,vitamin D,245193.0,2286.7700138258433,50.57240622693144
1951,29.0,0.0,Hibernation,2981.0,972.8279100972828,0.0
1952,79.0,0.0,Hibernation,6698.0,1179.456554195282,0.0
1953,173.0,0.0,Hibernation,8102.0,2135.275240681313,0.0
1954,292.0,0.0,Hibernation,8413.0,3470.818970640675,0.0
1955,237.0,0.0,Hibernation,9064.0,2614.7396293027364,0.0
1956,180.0,0.0,Hibernation,9465.0,1901.743264659271,0.0
1957,156.0,0.0,Hibernation,10057.0,1551.158397136323,0.0
1958,96.0,0.0,Hibernation,9778.0,981.795868275721,0.0
1959,92.0,0.0,Hibernation,10378.0,886.4906533050683,0.0
1960,83.0,0.0,Hibernation,11378.0,729.4779398839866,0.0
1961,76.0,0.0,Hibernation,12059.0,630.2346794924953,0.0
1962,59.0,0.0,Hibernation,8209.0,718.7233524180778,0.0
1963,95.0,0.0,Hibernation,6379.0,1489.2616397554477,0.0
1964,100.0,0.0,Hibernation,15246.0,655.9097468188378,0.0
1965,71.0,0.0,Hibernation,20298.0,349.78815646861756,0.0
1966,72.0,0.0,Hibernation,27006.0,266.60742057320596,0.0
1967,71.0,0.0,Hibernation,32598.0,217.80477329897536,0.0
1968,86.0,0.0,Hibernation,36388.0,236.34165109376715,0.0
1969,88.0,0.0,Hibernation,39956.0,220.24226649314244,0.0
1970,89.0,0.0,Hibernation,42052.0,211.64272805098452,0.0
1971,83.0,0.0,Hibernation,45217.0,183.55928080146847,0.0
1972,112.0,0.0,Hibernation,48950.0,228.80490296220634,0.0
1973,101.0,0.0,Hibernation,52179.0,193.5644607984055,0.0
1974,90.0,1.0,Hibernation,55868.0,161.09400730292833,1.7899334144769816
1975,96.0,0.0,Hibernation,56626.0,169.53342987320312,0.0
1976,87.0,0.0,Hibernation,56882.0,152.9482085721318,0.0
1977,72.0,0.0,Hibernation,57988.0,124.16362005932262,0.0
1978,71.0,0.0,Hibernation,60713.0,116.94365292441488,0.0
1979,76.0,0.0,Hibernation,64078.0,118.60544960828989,0.0
1980,44.0,0.0,Hibernation,65542.0,67.13252570870587,0.0
1981,49.0,0.0,Hibernation,67283.0,72.82671700132276,0.0
1982,55.0,0.0,Hibernation,71950.0,76.44197359277277,0.0
1983,71.0,0.0,Hibernation,75288.0,94.30453724365104,0.0
1984,92.0,1.0,Hibernation,78182.0,117.67414494384897,1.2790667928679236
1985,85.0,0.0,Hibernation,80753.0,105.25924733446436,0.0
1986,84.0,0.0,Hibernation,82999.0,101.2060386269714,0.0
1987,85.0,0.0,Hibernation,86514.0,98.24999422058858,0.0
1988,96.0,1.0,Hibernation,93174.0,103.03303496683625,1.0732607809045442
1989,92.0,1.0,Hibernation,100244.0,91.77606639798891,0.997565939108575
1990,108.0,0.0,Hibernation,105519.0,102.35123532254853,0.0
1991,97.0,2.0,Hibernation,105693.0,91.7752358245106,1.892272903598157
1992,112.0,1.0,Hibernation,106730.0,104.937693244636,0.93694368968425
1993,117.0,0.0,Hibernation,108658.0,107.67729941651787,0.0
1994,100.0,1.0,Hibernation,111832.0,89.41984405179197,0.8941984405179197
1995,163.0,3.0,Hibernation,115112.0,141.60122315657796,2.6061574814094097
1996,125.0,3.0,Hibernation,115939.0,107.81531667514814,2.5875676002035553
1997,165.0,0.0,Hibernation,117129.0,140.87032246497452,0.0
1998,177.0,1.0,Hibernation,119923.0,147.59470660340386,0.8338683988892874
1999,137.0,4.0,Hibernation,122451.0,111.88148728879307,3.266612767556002
2000,181.0,0.0,Hibernation,130806.0,138.3728575141813,0.0
2001,143.0,0.0,Hibernation,138691.0,103.10690672069565,0.0
2002,164.0,1.0,Hibernation,146196.0,112.17817176940547,0.6840132424963747
2003,162.0,4.0,Hibernation,154765.0,104.67482958033148,2.5845636933415177
2004,194.0,0.0,Hibernation,160137.0,121.14626850759038,0.0
2005,158.0,3.0,Hibernation,170885.0,92.4598414138163,1.7555666091230946
2006,170.0,3.0,Hibernation,180671.0,94.09368409982787,1.6604767782322565
2007,169.0,2.0,Hibernation,188551.0,89.63092213777705,1.0607209720446988
2008,185.0,1.0,Hibernation,196269.0,94.2583902704961,0.509504812272952
2009,185.0,1.0,Hibernation,203017.0,91.12537373717473,0.49256958776851206
2010,201.0,1.0,Hibernation,216728.0,92.74297737255915,0.46140784762467235
2011,203.0,2.0,Hibernation,232342.0,87.37120279587849,0.8608000275456008
2012,194.0,0.0,Hibernation,241762.0,80.24420711278034,0.0
2013,219.0,2.0,Hibernation,248897.0,87.98820395585322,0.8035452416059654
2014,227.0,2.0,Hibernation,254553.0,89.17592799927716,0.7856909955883451
2015,234.0,1.0,Hibernation,259568.0,90.14978733896321,0.38525550144856074
2016,245.0,2.0,Hibernation,256486.0,95.52178286534158,0.7797696560436047
2017,264.0,2.0,Hibernation,258814.0,102.00375559281956,0.772755724188027
2018,254.0,2.0,Hibernation,265322.0,95.73273230263604,0.7538010417530397
2019,221.0,2.0,Hibernation,270751.0,81.62481394343881,0.7386860990356453
2020,248.0,2.0,Hibernation,276851.0,89.57887094502097,0.7224102495566207
2021,267.0,0.0,Hibernation,267283.0,99.89411971580685,0.0
2022,253.0,1.0,Hibernation,245193.0,103.18402238236818,0.40784198570106
1957,3.0,0.0,Machine vision,10057.0,29.829969175698515,0.0
1960,2.0,0.0,Machine vision,11378.0,17.577781683951486,0.0
1964,2.0,0.0,Machine vision,15246.0,13.118194936376755,0.0
1965,2.0,0.0,Machine vision,20298.0,9.853187506158243,0.0
1974,3.0,0.0,Machine vision,55868.0,5.369800243430944,0.0
1975,2.0,0.0,Machine vision,56626.0,3.531946455691732,0.0
1976,3.0,0.0,Machine vision,56882.0,5.274076157659717,0.0
1977,2.0,0.0,Machine vision,57988.0,3.4489894460922947,0.0
1979,5.0,0.0,Machine vision,64078.0,7.802990105808545,0.0
1980,4.0,0.0,Machine vision,65542.0,6.102956882609624,0.0
1981,1.0,0.0,Machine vision,67283.0,1.48625953063924,0.0
1982,1.0,0.0,Machine vision,71950.0,1.389854065323141,0.0
1983,2.0,0.0,Machine vision,75288.0,2.6564658378493253,0.0
1984,4.0,0.0,Machine vision,78182.0,5.116267171471694,0.0
1985,11.0,0.0,Machine vision,80753.0,13.621784949165974,0.0
1986,3.0,0.0,Machine vision,82999.0,3.614501379534693,0.0
1987,12.0,0.0,Machine vision,86514.0,13.870587419377209,0.0
1988,6.0,0.0,Machine vision,93174.0,6.439564685427266,0.0
1989,8.0,0.0,Machine vision,100244.0,7.9805275128686,0.0
1990,6.0,0.0,Machine vision,105519.0,5.6861797401415854,0.0
1991,6.0,1.0,Machine vision,105693.0,5.67681871079447,0.9461364517990785
1992,9.0,1.0,Machine vision,106730.0,8.43249320715825,0.93694368968425
1993,10.0,0.0,Machine vision,108658.0,9.203187984317767,0.0
1994,13.0,0.0,Machine vision,111832.0,11.624579726732957,0.0
1995,9.0,0.0,Machine vision,115112.0,7.818472444228229,0.0
1996,13.0,1.0,Machine vision,115939.0,11.212792934215406,0.862522533401185
1997,23.0,0.0,Machine vision,117129.0,19.636469192087358,0.0
1998,22.0,1.0,Machine vision,119923.0,18.34510477556432,0.8338683988892874
1999,11.0,0.0,Machine vision,122451.0,8.983185110779006,0.0
2000,24.0,0.0,Machine vision,130806.0,18.347782211825148,0.0
2001,19.0,0.0,Machine vision,138691.0,13.699519074777744,0.0
2002,26.0,0.0,Machine vision,146196.0,17.784344304905744,0.0
2003,22.0,0.0,Machine vision,154765.0,14.215100313378349,0.0
2004,23.0,0.0,Machine vision,160137.0,14.3627019364669,0.0
2005,36.0,0.0,Machine vision,170885.0,21.066799309477133,0.0
2006,44.0,0.0,Machine vision,180671.0,24.353659414073096,0.0
2007,53.0,0.0,Machine vision,188551.0,28.109105759184516,0.0
2008,53.0,1.0,Machine vision,196269.0,27.003755050466452,0.509504812272952
2009,60.0,0.0,Machine vision,203017.0,29.554175266110718,0.0
2010,73.0,0.0,Machine vision,216728.0,33.682772876601085,0.0
2011,77.0,0.0,Machine vision,232342.0,33.14080106050563,0.0
2012,95.0,0.0,Machine vision,241762.0,39.294843689248104,0.0
2013,116.0,0.0,Machine vision,248897.0,46.605624013146,0.0
2014,141.0,0.0,Machine vision,254553.0,55.39121518897832,0.0
2015,189.0,0.0,Machine vision,259568.0,72.81328977377797,0.0
2016,254.0,3.0,Machine vision,256486.0,99.0307463175378,1.169654484065407
2017,286.0,1.0,Machine vision,258814.0,110.50406855888785,0.3863778620940135
2018,397.0,1.0,Machine vision,265322.0,149.62950678797839,0.3769005208765199
2019,518.0,2.0,Machine vision,270751.0,191.3196996502321,0.7386860990356453
2020,660.0,5.0,Machine vision,276851.0,238.39538235368485,1.806025623891552
2021,858.0,6.0,Machine vision,267283.0,321.00807009798604,2.2448116790068955
2022,1176.0,11.0,Machine vision,245193.0,479.6221751844465,4.486261842711659
1951,6.0,0.0,Android,2981.0,201.27474002012744,0.0
1952,14.0,0.0,Android,6698.0,209.01761719916394,0.0
1953,11.0,0.0,Android,8102.0,135.76894593927426,0.0
1954,8.0,0.0,Android,8413.0,95.09093070248426,0.0
1955,10.0,0.0,Android,9064.0,110.32656663724624,0.0
1956,5.0,0.0,Android,9465.0,52.826201796090864,0.0
1957,11.0,0.0,Android,10057.0,109.37655364422791,0.0
1958,12.0,0.0,Android,9778.0,122.72448353446512,0.0
1959,10.0,0.0,Android,10378.0,96.35767970707265,0.0
1960,20.0,0.0,Android,11378.0,175.77781683951486,0.0
1961,34.0,0.0,Android,12059.0,281.94709345716893,0.0
1962,41.0,0.0,Android,8209.0,499.45182117188455,0.0
1963,87.0,0.0,Android,6379.0,1363.8501332497256,0.0
1964,63.0,0.0,Android,15246.0,413.22314049586777,0.0
1965,42.0,0.0,Android,20298.0,206.9169376293231,0.0
1966,44.0,0.0,Android,27006.0,162.9267570169592,0.0
1967,38.0,0.0,Android,32598.0,116.57156880790234,0.0
1968,41.0,0.0,Android,36388.0,112.67450807958667,0.0
1969,49.0,0.0,Android,39956.0,122.63489838822706,0.0
1970,41.0,0.0,Android,42052.0,97.49833539427375,0.0
1971,36.0,0.0,Android,45217.0,79.61607360063694,0.0
1972,43.0,0.0,Android,48950.0,87.84473953013278,0.0
1973,41.0,0.0,Android,52179.0,78.57567220529332,0.0
1974,46.0,0.0,Android,55868.0,82.33693706594114,0.0
1975,17.0,0.0,Android,56626.0,30.021544873379717,0.0
1976,32.0,0.0,Android,56882.0,56.25681234837031,0.0
1977,34.0,0.0,Android,57988.0,58.63282058356902,0.0
1978,24.0,0.0,Android,60713.0,39.53024887585855,0.0
1979,26.0,0.0,Android,64078.0,40.57554855020444,0.0
1980,21.0,0.0,Android,65542.0,32.04052363370052,0.0
1981,26.0,1.0,Android,67283.0,38.64274779662025,1.48625953063924
1982,22.0,0.0,Android,71950.0,30.576789437109106,0.0
1983,23.0,0.0,Android,75288.0,30.549357135267243,0.0
1984,19.0,0.0,Android,78182.0,24.30226906449055,0.0
1985,25.0,0.0,Android,80753.0,30.9586021571954,0.0
1986,19.0,0.0,Android,82999.0,22.891842070386392,0.0
1987,17.0,0.0,Android,86514.0,19.649998844117714,0.0
1988,15.0,0.0,Android,93174.0,16.098911713568164,0.0
1989,22.0,0.0,Android,100244.0,21.946450660388653,0.0
1990,28.0,3.0,Android,105519.0,26.535505453994066,2.8430898700707927
1991,26.0,2.0,Android,105693.0,24.599547746776043,1.892272903598157
1992,26.0,3.0,Android,106730.0,24.3605359317905,2.81083106905275
1993,28.0,3.0,Android,108658.0,25.76892635608975,2.76095639529533
1994,35.0,4.0,Android,111832.0,31.296945418127194,3.576793762071679
1995,33.0,0.0,Android,115112.0,28.66773229550351,0.0
1996,46.0,4.0,Android,115939.0,39.67603653645452,3.45009013360474
1997,38.0,1.0,Android,117129.0,32.44286214344867,0.8537595300907547
1998,39.0,3.0,Android,119923.0,32.520867556682205,2.501605196667862
1999,46.0,3.0,Android,122451.0,37.56604682689402,2.4499595756670014
2000,40.0,3.0,Android,130806.0,30.579637019708578,2.2934727764781435
2001,40.0,0.0,Android,138691.0,28.841092789005778,0.0
2002,45.0,1.0,Android,146196.0,30.780595912336864,0.6840132424963747
2003,45.0,0.0,Android,154765.0,29.076341550092074,0.0
2004,46.0,4.0,Android,160137.0,28.7254038729338,2.4978612063420695
2005,47.0,1.0,Android,170885.0,27.503876876261813,0.5851888697076981
2006,51.0,1.0,Android,180671.0,28.22810522994836,0.5534922594107521
2007,50.0,2.0,Android,188551.0,26.51802430111747,1.0607209720446988
2008,51.0,2.0,Android,196269.0,25.984745425920547,1.019009624545904
2009,65.0,0.0,Android,203017.0,32.01702320495328,0.0
2010,68.0,0.0,Android,216728.0,31.375733638477726,0.0
2011,69.0,1.0,Android,232342.0,29.69760095032323,0.4304000137728004
2012,121.0,1.0,Android,241762.0,50.049221962094954,0.4136299335710326
2013,165.0,1.0,Android,248897.0,66.29248243249215,0.4017726208029827
2014,260.0,3.0,Android,254553.0,102.13982942648485,1.1785364933825178
2015,302.0,5.0,Android,259568.0,116.34716143746533,1.9262775072428036
2016,362.0,2.0,Android,256486.0,141.13830774389245,0.7797696560436047
2017,347.0,6.0,Android,258814.0,134.07311814662268,2.318267172564081
2018,420.0,3.0,Android,265322.0,158.29821876813833,1.1307015626295596
2019,457.0,7.0,Android,270751.0,168.78977362964494,2.5854013466247583
2020,442.0,10.0,Android,276851.0,159.65266515201316,3.612051247783104
2021,474.0,4.0,Android,267283.0,177.34012264154472,1.49654111933793
2022,531.0,4.0,Android,245193.0,216.56409440726287,1.63136794280424
1974,1.0,0.0,cumin,55868.0,1.7899334144769816,0.0
1975,1.0,0.0,cumin,56626.0,1.765973227845866,0.0
1978,2.0,0.0,cumin,60713.0,3.2941874063215457,0.0
1979,1.0,0.0,cumin,64078.0,1.5605980211617092,0.0
1980,2.0,0.0,cumin,65542.0,3.051478441304812,0.0
1981,4.0,0.0,cumin,67283.0,5.94503812255696,0.0
1982,3.0,0.0,cumin,71950.0,4.169562195969423,0.0
1984,1.0,0.0,cumin,78182.0,1.2790667928679236,0.0
1985,4.0,0.0,cumin,80753.0,4.953376345151264,0.0
1986,3.0,0.0,cumin,82999.0,3.614501379534693,0.0
1987,7.0,0.0,cumin,86514.0,8.091175994636707,0.0
1988,2.0,0.0,cumin,93174.0,2.1465215618090885,0.0
1989,9.0,0.0,cumin,100244.0,8.978093451977175,0.0
1990,4.0,0.0,cumin,105519.0,3.790786493427724,0.0
1991,11.0,0.0,cumin,105693.0,10.407500969789863,0.0
1992,4.0,0.0,cumin,106730.0,3.747774758737,0.0
1993,8.0,0.0,cumin,108658.0,7.362550387454215,0.0
1994,9.0,0.0,cumin,111832.0,8.047785964661278,0.0
1995,6.0,0.0,cumin,115112.0,5.2123149628188195,0.0
1996,8.0,0.0,cumin,115939.0,6.90018026720948,0.0
1997,12.0,0.0,cumin,117129.0,10.245114361089055,0.0
1998,9.0,0.0,cumin,119923.0,7.504815590003586,0.0
1999,5.0,0.0,cumin,122451.0,4.0832659594450025,0.0
2000,8.0,0.0,cumin,130806.0,6.115927403941715,0.0
2001,7.0,0.0,cumin,138691.0,5.047191238076011,0.0
2002,17.0,0.0,cumin,146196.0,11.62822512243837,0.0
2003,13.0,0.0,cumin,154765.0,8.399832003359933,0.0
2004,13.0,0.0,cumin,160137.0,8.118048920611725,0.0
2005,25.0,1.0,cumin,170885.0,14.629721742692453,0.5851888697076981
2006,14.0,0.0,cumin,180671.0,7.74889163175053,0.0
2007,21.0,0.0,cumin,188551.0,11.137570206469338,0.0
2008,24.0,0.0,cumin,196269.0,12.228115494550845,0.0
2009,27.0,0.0,cumin,203017.0,13.299378869749823,0.0
2010,39.0,0.0,cumin,216728.0,17.994906057362222,0.0
2011,53.0,0.0,cumin,232342.0,22.811200729958422,0.0
2012,40.0,0.0,cumin,241762.0,16.545197342841305,0.0
